ACCOUNT,AMOUNT,SOURCE,Fabricated_JE,TYPE,ACCOUNT_DC,D/C,AMOUNT_POSITIF
2114,-36707.54,2,0,0,2114_C,C,36707.54
2234,25342.3,2,0,0,2234_D,D,25342.3
2192,36707.54,2,0,0,2192_D,D,36707.54
2150,-45329.33,7,0,0,2150_C,C,45329.33
3202,45329.33,7,0,0,3202_D,D,45329.33
2138,-41394.23,2,0,0,2138_C,C,41394.23
3123,24648.7,2,0,0,3123_D,D,24648.7
1191,-24648.7,2,0,0,1191_C,C,24648.7
3151,41394.23,2,0,0,3151_D,D,41394.23
3162,21624.24,5,0,0,3162_D,D,21624.24
1176,39082.33,5,0,0,1176_D,D,39082.33
2212,-13659.62,5,0,0,2212_C,C,13659.62
2213,-21624.24,5,0,0,2213_C,C,21624.24
2176,-39082.33,5,0,0,2176_C,C,39082.33
2191,13659.62,5,0,0,2191_D,D,13659.62
1147,-36921.57,3,0,0,1147_C,C,36921.57
2150,36921.57,3,0,0,2150_D,D,36921.57
2273,32705.55,5,0,0,2273_D,D,32705.55
1196,-4703.92,5,0,0,1196_C,C,4703.92
3140,-32705.55,5,0,0,3140_C,C,32705.55
2255,4703.92,5,0,0,2255_D,D,4703.92
1155,10549.0,4,0,0,1155_D,D,10549.0
2281,-10549.0,4,0,0,2281_C,C,10549.0
1193,-48151.69,4,0,0,1193_C,C,48151.69
2289,-32166.09,4,0,0,2289_C,C,32166.09
2238,48151.69,4,0,0,2238_D,D,48151.69
3156,32166.09,4,0,0,3156_D,D,32166.09
3224,20726.91,2,0,0,3224_D,D,20726.91
2214,-29884.12,2,0,0,2214_C,C,29884.12
2151,-20726.91,2,0,0,2151_C,C,20726.91
2225,29884.12,2,0,0,2225_D,D,29884.12
2102,-18157.57,1,0,0,2102_C,C,18157.57
3204,18157.57,1,0,0,3204_D,D,18157.57
3178,6297.87,1,0,0,3178_D,D,6297.87
2152,-10159.3,1,0,0,2152_C,C,10159.3
1195,-6297.87,1,0,0,1195_C,C,6297.87
2291,10159.3,1,0,0,2291_D,D,10159.3
3114,25404.18,6,0,0,3114_D,D,25404.18
1194,-43393.95,6,0,0,1194_C,C,43393.95
1169,23661.81,6,0,0,1169_D,D,23661.81
1185,-23661.81,6,0,0,1185_C,C,23661.81
2246,-25404.18,6,0,0,2246_C,C,25404.18
2100,43393.95,6,0,0,2100_D,D,43393.95
2250,-20420.25,7,0,0,2250_C,C,20420.25
2259,20420.25,7,0,0,2259_D,D,20420.25
2209,41385.6,2,0,0,2209_D,D,41385.6
3158,-41385.6,2,0,0,3158_C,C,41385.6
2131,-30531.06,1,0,0,2131_C,C,30531.06
3154,13285.58,1,0,0,3154_D,D,13285.58
1116,-13285.58,1,0,0,1116_C,C,13285.58
2191,30531.06,1,0,0,2191_D,D,30531.06
2268,-21893.07,1,0,0,2268_C,C,21893.07
1179,21893.07,1,0,0,1179_D,D,21893.07
1140,24629.54,6,0,0,1140_D,D,24629.54
2232,-24629.54,6,0,0,2232_C,C,24629.54
2114,-6070.88,6,0,0,2114_C,C,6070.88
3110,6070.88,6,0,0,3110_D,D,6070.88
2196,29700.13,7,0,0,2196_D,D,29700.13
2150,20251.89,7,0,0,2150_D,D,20251.89
3121,-29700.13,7,0,0,3121_C,C,29700.13
1132,-32852.99,7,0,0,1132_C,C,32852.99
1111,-20251.89,7,0,0,1111_C,C,20251.89
3218,32852.99,7,0,0,3218_D,D,32852.99
2159,-41496.45,6,0,0,2159_C,C,41496.45
3170,42990.32,6,0,0,3170_D,D,42990.32
2271,-32528.1,6,0,0,2271_C,C,32528.1
1133,32528.1,6,0,0,1133_D,D,32528.1
2208,-42990.32,6,0,0,2208_C,C,42990.32
2204,41496.45,6,0,0,2204_D,D,41496.45
2280,-43800.8,1,0,0,2280_C,C,43800.8
1185,-16140.78,1,0,0,1185_C,C,16140.78
2186,22663.04,1,0,0,2186_D,D,22663.04
3200,43800.8,1,0,0,3200_D,D,43800.8
2172,-22663.04,1,0,0,2172_C,C,22663.04
3172,16140.78,1,0,0,3172_D,D,16140.78
1186,-20875.27,6,0,0,1186_C,C,20875.27
2127,20875.27,6,0,0,2127_D,D,20875.27
3125,-4731.99,3,0,0,3125_C,C,4731.99
2296,-15008.98,3,0,0,2296_C,C,15008.98
1181,4731.99,3,0,0,1181_D,D,4731.99
2226,15008.98,3,0,0,2226_D,D,15008.98
3224,12130.62,3,0,0,3224_D,D,12130.62
2155,-30206.58,3,0,0,2155_C,C,30206.58
1111,10474.7,3,0,0,1111_D,D,10474.7
3157,-12130.62,3,0,0,3157_C,C,12130.62
2120,30206.58,3,0,0,2120_D,D,30206.58
2213,-10474.7,3,0,0,2213_C,C,10474.7
3105,31096.67,5,0,0,3105_D,D,31096.67
3143,-31096.67,5,0,0,3143_C,C,31096.67
2215,-25786.12,3,0,0,2215_C,C,25786.12
3117,25786.12,3,0,0,3117_D,D,25786.12
2187,-33816.33,5,0,0,2187_C,C,33816.33
3107,33816.33,5,0,0,3107_D,D,33816.33
1142,-29505.49,6,0,0,1142_C,C,29505.49
3122,29505.49,6,0,0,3122_D,D,29505.49
3107,25674.58,6,0,0,3107_D,D,25674.58
2241,-11522.91,6,0,0,2241_C,C,11522.91
3199,-25674.58,6,0,0,3199_C,C,25674.58
2277,11522.91,6,0,0,2277_D,D,11522.91
1193,34529.86,4,0,0,1193_D,D,34529.86
1158,-34529.86,4,0,0,1158_C,C,34529.86
3168,-48965.45,1,0,0,3168_C,C,48965.45
1138,-42183.02,1,0,0,1138_C,C,42183.02
2240,48965.45,1,0,0,2240_D,D,48965.45
2258,42183.02,1,0,0,2258_D,D,42183.02
2197,35226.87,3,0,0,2197_D,D,35226.87
3137,-24851.74,3,0,0,3137_C,C,24851.74
3149,-35226.87,3,0,0,3149_C,C,35226.87
2250,24851.74,3,0,0,2250_D,D,24851.74
3131,-34420.83,3,0,0,3131_C,C,34420.83
3155,34420.83,3,0,0,3155_D,D,34420.83
1104,-48661.22,3,0,0,1104_C,C,48661.22
3171,48661.22,3,0,0,3171_D,D,48661.22
1138,11877.0,6,0,0,1138_D,D,11877.0
2168,-11877.0,6,0,0,2168_C,C,11877.0
2280,14328.76,2,0,0,2280_D,D,14328.76
1108,-14447.01,2,0,0,1108_C,C,14447.01
3119,14447.01,2,0,0,3119_D,D,14447.01
2274,-14328.76,2,0,0,2274_C,C,14328.76
3129,-38897.01,6,0,0,3129_C,C,38897.01
3210,3921.98,6,0,0,3210_D,D,3921.98
1107,38897.01,6,0,0,1107_D,D,38897.01
1183,-3921.98,6,0,0,1183_C,C,3921.98
2205,-45933.13,3,0,0,2205_C,C,45933.13
1145,-18957.56,3,0,0,1145_C,C,18957.56
1137,-20004.34,3,0,0,1137_C,C,20004.34
2211,45933.13,3,0,0,2211_D,D,45933.13
1175,18957.56,3,0,0,1175_D,D,18957.56
2193,20004.34,3,0,0,2193_D,D,20004.34
2159,24654.64,5,0,0,2159_D,D,24654.64
2188,-38563.24,5,0,0,2188_C,C,38563.24
3152,-24654.64,5,0,0,3152_C,C,24654.64
2283,23293.73,5,0,0,2283_D,D,23293.73
1122,-23293.73,5,0,0,1122_C,C,23293.73
3163,38563.24,5,0,0,3163_D,D,38563.24
3227,2107.91,3,0,0,3227_D,D,2107.91
3201,-2107.91,3,0,0,3201_C,C,2107.91
1162,-27286.67,3,0,0,1162_C,C,27286.67
2196,42308.19,3,0,0,2196_D,D,42308.19
2157,-42308.19,3,0,0,2157_C,C,42308.19
3111,27286.67,3,0,0,3111_D,D,27286.67
3121,-19525.01,3,0,0,3121_C,C,19525.01
2214,19525.01,3,0,0,2214_D,D,19525.01
1128,-22348.64,3,0,0,1128_C,C,22348.64
2286,22348.64,3,0,0,2286_D,D,22348.64
2212,48751.05,4,0,0,2212_D,D,48751.05
3172,-47556.5,4,0,0,3172_C,C,47556.5
1164,47556.5,4,0,0,1164_D,D,47556.5
3129,22964.22,4,0,0,3129_D,D,22964.22
3205,-22964.22,4,0,0,3205_C,C,22964.22
2140,-48751.05,4,0,0,2140_C,C,48751.05
2221,-42273.33,2,0,0,2221_C,C,42273.33
1162,42273.33,2,0,0,1162_D,D,42273.33
1109,43791.51,7,0,0,1109_D,D,43791.51
2247,-43791.51,7,0,0,2247_C,C,43791.51
3126,44302.99,1,0,0,3126_D,D,44302.99
3147,-44302.99,1,0,0,3147_C,C,44302.99
2269,-35938.82,5,0,0,2269_C,C,35938.82
3145,-45207.43,5,0,0,3145_C,C,45207.43
2148,45207.43,5,0,0,2148_D,D,45207.43
2263,35938.82,5,0,0,2263_D,D,35938.82
1128,-26300.94,4,0,0,1128_C,C,26300.94
2151,26300.94,4,0,0,2151_D,D,26300.94
1106,-37592.05,4,0,0,1106_C,C,37592.05
2228,37592.05,4,0,0,2228_D,D,37592.05
1108,26659.09,4,0,0,1108_D,D,26659.09
2100,-26659.09,4,0,0,2100_C,C,26659.09
2263,-39475.76,4,0,0,2263_C,C,39475.76
3209,-35200.45,4,0,0,3209_C,C,35200.45
1137,12265.84,4,0,0,1137_D,D,12265.84
2249,39475.76,4,0,0,2249_D,D,39475.76
2257,-12265.84,4,0,0,2257_C,C,12265.84
2112,35200.45,4,0,0,2112_D,D,35200.45
2220,27815.57,7,0,0,2220_D,D,27815.57
1172,-27815.57,7,0,0,1172_C,C,27815.57
2133,34471.92,3,0,0,2133_D,D,34471.92
1138,-14603.27,3,0,0,1138_C,C,14603.27
3205,-32749.04,3,0,0,3205_C,C,32749.04
2223,-34471.92,3,0,0,2223_C,C,34471.92
3140,32749.04,3,0,0,3140_D,D,32749.04
2124,14603.27,3,0,0,2124_D,D,14603.27
1183,-16022.81,1,0,0,1183_C,C,16022.81
3168,16022.81,1,0,0,3168_D,D,16022.81
1105,-31375.21,1,0,0,1105_C,C,31375.21
2120,23747.05,1,0,0,2120_D,D,23747.05
3112,28122.39,1,0,0,3112_D,D,28122.39
1102,-23747.05,1,0,0,1102_C,C,23747.05
3227,-28122.39,1,0,0,3227_C,C,28122.39
2147,31375.21,1,0,0,2147_D,D,31375.21
2120,40735.1,1,0,0,2120_D,D,40735.1
3115,49335.1,1,0,0,3115_D,D,49335.1
1187,-40735.1,1,0,0,1187_C,C,40735.1
2141,-49335.1,1,0,0,2141_C,C,49335.1
2246,-35248.48,4,0,0,2246_C,C,35248.48
2204,35248.48,4,0,0,2204_D,D,35248.48
3126,25923.09,7,0,0,3126_D,D,25923.09
1149,44831.75,7,0,0,1149_D,D,44831.75
3205,-25923.09,7,0,0,3205_C,C,25923.09
3200,-20454.43,7,0,0,3200_C,C,20454.43
2135,20454.43,7,0,0,2135_D,D,20454.43
1142,-44831.75,7,0,0,1142_C,C,44831.75
2238,-47297.98,3,0,0,2238_C,C,47297.98
1180,47297.98,3,0,0,1180_D,D,47297.98
2219,30646.54,3,0,0,2219_D,D,30646.54
2221,45044.88,3,0,0,2221_D,D,45044.88
2149,-45044.88,3,0,0,2149_C,C,45044.88
3110,-30646.54,3,0,0,3110_C,C,30646.54
2282,5448.71,6,0,0,2282_D,D,5448.71
1130,-17920.15,6,0,0,1130_C,C,17920.15
2141,-5448.71,6,0,0,2141_C,C,5448.71
3126,11449.76,6,0,0,3126_D,D,11449.76
1175,-11449.76,6,0,0,1175_C,C,11449.76
2165,17920.15,6,0,0,2165_D,D,17920.15
1170,-16814.48,4,0,0,1170_C,C,16814.48
3181,12577.92,4,0,0,3181_D,D,12577.92
2265,-12577.92,4,0,0,2265_C,C,12577.92
1162,16814.48,4,0,0,1162_D,D,16814.48
2252,27187.81,2,0,0,2252_D,D,27187.81
1124,-27981.32,2,0,0,1124_C,C,27981.32
1112,-23989.75,2,0,0,1112_C,C,23989.75
2174,23989.75,2,0,0,2174_D,D,23989.75
3219,-27187.81,2,0,0,3219_C,C,27187.81
2179,27981.32,2,0,0,2179_D,D,27981.32
2271,-43256.83,1,0,0,2271_C,C,43256.83
2283,31338.62,1,0,0,2283_D,D,31338.62
3144,-31338.62,1,0,0,3144_C,C,31338.62
1109,43256.83,1,0,0,1109_D,D,43256.83
1116,21746.19,1,0,0,1116_D,D,21746.19
2201,-21746.19,1,0,0,2201_C,C,21746.19
2201,2942.52,6,0,0,2201_D,D,2942.52
3198,-7044.47,6,0,0,3198_C,C,7044.47
2195,39437.36,6,0,0,2195_D,D,39437.36
1183,7044.47,6,0,0,1183_D,D,7044.47
2290,-2942.52,6,0,0,2290_C,C,2942.52
2130,-39437.36,6,0,0,2130_C,C,39437.36
2260,-37467.16,7,0,0,2260_C,C,37467.16
2158,37467.16,7,0,0,2158_D,D,37467.16
1123,-48800.21,6,0,0,1123_C,C,48800.21
2106,48800.21,6,0,0,2106_D,D,48800.21
1105,-36719.71,2,0,0,1105_C,C,36719.71
1115,36719.71,2,0,0,1115_D,D,36719.71
2133,37841.4,2,0,0,2133_D,D,37841.4
2196,-37841.4,2,0,0,2196_C,C,37841.4
2171,-18844.58,2,0,0,2171_C,C,18844.58
2102,18844.58,2,0,0,2102_D,D,18844.58
2255,-46951.99,5,0,0,2255_C,C,46951.99
2265,46951.99,5,0,0,2265_D,D,46951.99
2160,-34869.62,1,0,0,2160_C,C,34869.62
3115,-7423.64,1,0,0,3115_C,C,7423.64
3182,4307.23,1,0,0,3182_D,D,4307.23
1133,7423.64,1,0,0,1133_D,D,7423.64
2256,34869.62,1,0,0,2256_D,D,34869.62
2104,-4307.23,1,0,0,2104_C,C,4307.23
3170,-25260.48,5,0,0,3170_C,C,25260.48
2275,-32980.45,5,0,0,2275_C,C,32980.45
2287,41532.73,5,0,0,2287_D,D,41532.73
2297,25260.48,5,0,0,2297_D,D,25260.48
2263,32980.45,5,0,0,2263_D,D,32980.45
2164,-41532.73,5,0,0,2164_C,C,41532.73
3152,-43762.44,1,0,0,3152_C,C,43762.44
2214,-46299.77,1,0,0,2214_C,C,46299.77
3142,44383.66,1,0,0,3142_D,D,44383.66
2254,43762.44,1,0,0,2254_D,D,43762.44
1116,46299.77,1,0,0,1116_D,D,46299.77
1190,-44383.66,1,0,0,1190_C,C,44383.66
2111,-44729.85,1,0,0,2111_C,C,44729.85
3133,-46439.7,1,0,0,3133_C,C,46439.7
2102,44729.85,1,0,0,2102_D,D,44729.85
3172,46439.7,1,0,0,3172_D,D,46439.7
1186,-34909.52,4,0,0,1186_C,C,34909.52
2265,42304.87,4,0,0,2265_D,D,42304.87
1192,-42304.87,4,0,0,1192_C,C,42304.87
3165,34909.52,4,0,0,3165_D,D,34909.52
2160,-42624.78,3,0,0,2160_C,C,42624.78
3217,-39096.49,3,0,0,3217_C,C,39096.49
2230,1295.06,3,0,0,2230_D,D,1295.06
2137,42624.78,3,0,0,2137_D,D,42624.78
3160,-1295.06,3,0,0,3160_C,C,1295.06
1150,39096.49,3,0,0,1150_D,D,39096.49
3132,30379.14,3,0,0,3132_D,D,30379.14
3191,-4790.84,3,0,0,3191_C,C,4790.84
2233,-30379.14,3,0,0,2233_C,C,30379.14
2239,4790.84,3,0,0,2239_D,D,4790.84
3221,4524.97,3,0,0,3221_D,D,4524.97
2197,33472.46,3,0,0,2197_D,D,33472.46
1103,-4524.97,3,0,0,1103_C,C,4524.97
2129,-33472.46,3,0,0,2129_C,C,33472.46
3185,-13453.19,3,0,0,3185_C,C,13453.19
2283,13453.19,3,0,0,2283_D,D,13453.19
3119,9806.25,3,0,0,3119_D,D,9806.25
3205,-2696.1,3,0,0,3205_C,C,2696.1
2238,2696.1,3,0,0,2238_D,D,2696.1
2269,-9806.25,3,0,0,2269_C,C,9806.25
2123,49180.93,3,0,0,2123_D,D,49180.93
2249,-37045.15,3,0,0,2249_C,C,37045.15
3132,-13693.93,3,0,0,3132_C,C,13693.93
3183,37045.15,3,0,0,3183_D,D,37045.15
2204,13693.93,3,0,0,2204_D,D,13693.93
2115,-49180.93,3,0,0,2115_C,C,49180.93
1159,39279.3,2,0,0,1159_D,D,39279.3
1198,-39279.3,2,0,0,1198_C,C,39279.3
1136,10386.15,2,0,0,1136_D,D,10386.15
3103,-10386.15,2,0,0,3103_C,C,10386.15
3170,-1772.62,7,0,0,3170_C,C,1772.62
2200,1772.62,7,0,0,2200_D,D,1772.62
3166,-17114.79,7,0,0,3166_C,C,17114.79
2161,17114.79,7,0,0,2161_D,D,17114.79
1189,34996.32,4,0,0,1189_D,D,34996.32
1167,-34996.32,4,0,0,1167_C,C,34996.32
2161,-31616.03,1,0,0,2161_C,C,31616.03
2283,-7673.53,1,0,0,2283_C,C,7673.53
2176,31616.03,1,0,0,2176_D,D,31616.03
3133,7673.53,1,0,0,3133_D,D,7673.53
2275,26320.24,3,0,0,2275_D,D,26320.24
2260,26162.99,3,0,0,2260_D,D,26162.99
1155,-26320.24,3,0,0,1155_C,C,26320.24
1143,-26162.99,3,0,0,1143_C,C,26162.99
2283,43283.31,3,0,0,2283_D,D,43283.31
2235,16680.65,3,0,0,2235_D,D,16680.65
2219,-16680.65,3,0,0,2219_C,C,16680.65
3217,-43283.31,3,0,0,3217_C,C,43283.31
1170,6037.15,3,0,0,1170_D,D,6037.15
2223,-6037.15,3,0,0,2223_C,C,6037.15
2157,-38797.63,4,0,0,2157_C,C,38797.63
1110,-40935.13,4,0,0,1110_C,C,40935.13
3203,38797.63,4,0,0,3203_D,D,38797.63
1105,40935.13,4,0,0,1105_D,D,40935.13
1166,20523.95,7,0,0,1166_D,D,20523.95
2194,-15862.22,7,0,0,2194_C,C,15862.22
2298,15862.22,7,0,0,2298_D,D,15862.22
1123,-20523.95,7,0,0,1123_C,C,20523.95
1170,8426.54,4,0,0,1170_D,D,8426.54
2128,12664.56,4,0,0,2128_D,D,12664.56
1130,-8426.54,4,0,0,1130_C,C,8426.54
1173,-12664.56,4,0,0,1173_C,C,12664.56
3202,-15270.06,6,0,0,3202_C,C,15270.06
2233,13334.45,6,0,0,2233_D,D,13334.45
1184,-13334.45,6,0,0,1184_C,C,13334.45
3204,15270.06,6,0,0,3204_D,D,15270.06
1175,-3161.89,3,0,0,1175_C,C,3161.89
1148,10139.34,3,0,0,1148_D,D,10139.34
3166,3161.89,3,0,0,3166_D,D,3161.89
1128,-10139.34,3,0,0,1128_C,C,10139.34
3225,-37176.8,7,0,0,3225_C,C,37176.8
2281,-19689.4,7,0,0,2281_C,C,19689.4
3104,7482.42,7,0,0,3104_D,D,7482.42
1173,-7482.42,7,0,0,1173_C,C,7482.42
1116,37176.8,7,0,0,1116_D,D,37176.8
2215,19689.4,7,0,0,2215_D,D,19689.4
2151,33748.32,5,0,0,2151_D,D,33748.32
1137,-33748.32,5,0,0,1137_C,C,33748.32
2210,-10722.47,6,0,0,2210_C,C,10722.47
2139,10722.47,6,0,0,2139_D,D,10722.47
2290,45251.79,6,0,0,2290_D,D,45251.79
3219,-17315.27,6,0,0,3219_C,C,17315.27
1158,17315.27,6,0,0,1158_D,D,17315.27
2106,-45251.79,6,0,0,2106_C,C,45251.79
3100,-2103.8,4,0,0,3100_C,C,2103.8
3161,2103.8,4,0,0,3161_D,D,2103.8
2168,7641.42,4,0,0,2168_D,D,7641.42
2268,-7641.42,4,0,0,2268_C,C,7641.42
3222,-17896.31,3,0,0,3222_C,C,17896.31
2293,17896.31,3,0,0,2293_D,D,17896.31
3204,-17226.05,3,0,0,3204_C,C,17226.05
2233,17226.05,3,0,0,2233_D,D,17226.05
2179,-8700.94,3,0,0,2179_C,C,8700.94
1153,8700.94,3,0,0,1153_D,D,8700.94
1133,-9135.99,1,0,0,1133_C,C,9135.99
1167,6194.53,1,0,0,1167_D,D,6194.53
2280,-6194.53,1,0,0,2280_C,C,6194.53
2112,9135.99,1,0,0,2112_D,D,9135.99
2164,21622.84,3,0,0,2164_D,D,21622.84
2233,-46204.56,3,0,0,2233_C,C,46204.56
1170,-21622.84,3,0,0,1170_C,C,21622.84
1175,46204.56,3,0,0,1175_D,D,46204.56
3202,49999.11,3,0,0,3202_D,D,49999.11
2245,-49999.11,3,0,0,2245_C,C,49999.11
2130,-44753.61,7,0,0,2130_C,C,44753.61
2102,29719.61,7,0,0,2102_D,D,29719.61
3164,44753.61,7,0,0,3164_D,D,44753.61
3201,26534.21,7,0,0,3201_D,D,26534.21
1167,-26534.21,7,0,0,1167_C,C,26534.21
2195,-29719.61,7,0,0,2195_C,C,29719.61
1139,36027.65,3,0,0,1139_D,D,36027.65
2247,-36027.65,3,0,0,2247_C,C,36027.65
1180,1132.81,3,0,0,1180_D,D,1132.81
2219,-1132.81,3,0,0,2219_C,C,1132.81
2222,-20924.3,2,0,0,2222_C,C,20924.3
2108,20924.3,2,0,0,2108_D,D,20924.3
3207,-1805.49,2,0,0,3207_C,C,1805.49
3176,1805.49,2,0,0,3176_D,D,1805.49
3120,-41477.37,7,0,0,3120_C,C,41477.37
2102,-40408.83,7,0,0,2102_C,C,40408.83
2192,41477.37,7,0,0,2192_D,D,41477.37
1125,40408.83,7,0,0,1125_D,D,40408.83
2169,18868.86,7,0,0,2169_D,D,18868.86
2247,36874.47,7,0,0,2247_D,D,36874.47
1186,-36874.47,7,0,0,1186_C,C,36874.47
3187,-18868.86,7,0,0,3187_C,C,18868.86
3199,-3097.92,1,0,0,3199_C,C,3097.92
2154,-10666.68,1,0,0,2154_C,C,10666.68
2282,10666.68,1,0,0,2282_D,D,10666.68
3157,3097.92,1,0,0,3157_D,D,3097.92
2149,-39325.51,1,0,0,2149_C,C,39325.51
1174,39325.51,1,0,0,1174_D,D,39325.51
2164,-14653.43,2,0,0,2164_C,C,14653.43
2179,14653.43,2,0,0,2179_D,D,14653.43
1163,47203.14,7,0,0,1163_D,D,47203.14
2215,-47203.14,7,0,0,2215_C,C,47203.14
1116,2966.68,6,0,0,1116_D,D,2966.68
2192,-2966.68,6,0,0,2192_C,C,2966.68
1187,40921.17,6,0,0,1187_D,D,40921.17
2140,-40921.17,6,0,0,2140_C,C,40921.17
3102,29107.41,6,0,0,3102_D,D,29107.41
3203,41751.07,6,0,0,3203_D,D,41751.07
2298,-41751.07,6,0,0,2298_C,C,41751.07
3170,-29107.41,6,0,0,3170_C,C,29107.41
1124,26459.39,2,0,0,1124_D,D,26459.39
2109,-26459.39,2,0,0,2109_C,C,26459.39
1120,12647.75,6,0,0,1120_D,D,12647.75
1162,-12647.75,6,0,0,1162_C,C,12647.75
2205,12801.24,7,0,0,2205_D,D,12801.24
2141,-41860.28,7,0,0,2141_C,C,41860.28
2124,41860.28,7,0,0,2124_D,D,41860.28
2256,-12801.24,7,0,0,2256_C,C,12801.24
2248,23264.04,1,0,0,2248_D,D,23264.04
1134,28849.86,1,0,0,1134_D,D,28849.86
2129,-28849.86,1,0,0,2129_C,C,28849.86
2106,-23264.04,1,0,0,2106_C,C,23264.04
3129,13053.23,4,0,0,3129_D,D,13053.23
2236,9346.13,4,0,0,2236_D,D,9346.13
1193,11214.67,4,0,0,1193_D,D,11214.67
2279,-11214.67,4,0,0,2279_C,C,11214.67
2155,-13053.23,4,0,0,2155_C,C,13053.23
2226,-9346.13,4,0,0,2226_C,C,9346.13
1155,-35094.94,2,0,0,1155_C,C,35094.94
3186,-2420.65,2,0,0,3186_C,C,2420.65
2164,2420.65,2,0,0,2164_D,D,2420.65
3193,35094.94,2,0,0,3193_D,D,35094.94
1135,49238.86,2,0,0,1135_D,D,49238.86
1173,-49238.86,2,0,0,1173_C,C,49238.86
2297,-6491.57,3,0,0,2297_C,C,6491.57
3122,12901.03,3,0,0,3122_D,D,12901.03
1120,33961.8,3,0,0,1120_D,D,33961.8
1170,-12901.03,3,0,0,1170_C,C,12901.03
2127,6491.57,3,0,0,2127_D,D,6491.57
2233,-33961.8,3,0,0,2233_C,C,33961.8
2106,-41727.33,7,0,0,2106_C,C,41727.33
3127,41727.33,7,0,0,3127_D,D,41727.33
3124,-30259.13,7,0,0,3124_C,C,30259.13
2189,29704.21,7,0,0,2189_D,D,29704.21
1141,-29704.21,7,0,0,1141_C,C,29704.21
1174,30259.13,7,0,0,1174_D,D,30259.13
3135,-13010.07,4,0,0,3135_C,C,13010.07
1183,13010.07,4,0,0,1183_D,D,13010.07
2143,33068.77,4,0,0,2143_D,D,33068.77
2279,-33068.77,4,0,0,2279_C,C,33068.77
1182,-18902.04,5,0,0,1182_C,C,18902.04
3154,29344.94,5,0,0,3154_D,D,29344.94
2295,-26396.68,5,0,0,2295_C,C,26396.68
2165,-29344.94,5,0,0,2165_C,C,29344.94
3120,26396.68,5,0,0,3120_D,D,26396.68
2147,18902.04,5,0,0,2147_D,D,18902.04
1185,-30029.93,6,0,0,1185_C,C,30029.93
1161,-21254.79,6,0,0,1161_C,C,21254.79
2145,21254.79,6,0,0,2145_D,D,21254.79
2175,30029.93,6,0,0,2175_D,D,30029.93
3139,10405.16,6,0,0,3139_D,D,10405.16
1139,-10405.16,6,0,0,1139_C,C,10405.16
1130,-7845.63,6,0,0,1130_C,C,7845.63
2288,-3157.56,6,0,0,2288_C,C,3157.56
2192,3157.56,6,0,0,2192_D,D,3157.56
3156,7845.63,6,0,0,3156_D,D,7845.63
1152,18593.79,6,0,0,1152_D,D,18593.79
1195,-18593.79,6,0,0,1195_C,C,18593.79
2251,37910.2,7,0,0,2251_D,D,37910.2
2283,-25878.1,7,0,0,2283_C,C,25878.1
3150,11579.36,7,0,0,3150_D,D,11579.36
1120,-11579.36,7,0,0,1120_C,C,11579.36
3137,-37910.2,7,0,0,3137_C,C,37910.2
2230,25878.1,7,0,0,2230_D,D,25878.1
2225,-18097.78,2,0,0,2225_C,C,18097.78
3147,18097.78,2,0,0,3147_D,D,18097.78
1130,13012.05,2,0,0,1130_D,D,13012.05
2170,-13012.05,2,0,0,2170_C,C,13012.05
2194,30873.19,2,0,0,2194_D,D,30873.19
2214,-30873.19,2,0,0,2214_C,C,30873.19
1183,32632.73,6,0,0,1183_D,D,32632.73
1106,-32632.73,6,0,0,1106_C,C,32632.73
2195,22170.7,6,0,0,2195_D,D,22170.7
2248,-22170.7,6,0,0,2248_C,C,22170.7
1156,-4848.0,4,0,0,1156_C,C,4848.0
2197,4848.0,4,0,0,2197_D,D,4848.0
3194,47817.36,2,0,0,3194_D,D,47817.36
3153,20159.77,2,0,0,3153_D,D,20159.77
2249,-47817.36,2,0,0,2249_C,C,47817.36
2251,-20159.77,2,0,0,2251_C,C,20159.77
2203,-49376.92,5,0,0,2203_C,C,49376.92
3107,48943.35,5,0,0,3107_D,D,48943.35
1147,-48943.35,5,0,0,1147_C,C,48943.35
1143,49376.92,5,0,0,1143_D,D,49376.92
2109,29071.58,6,0,0,2109_D,D,29071.58
1108,-9756.87,6,0,0,1108_C,C,9756.87
2237,-43275.43,6,0,0,2237_C,C,43275.43
1198,43275.43,6,0,0,1198_D,D,43275.43
2251,-29071.58,6,0,0,2251_C,C,29071.58
2138,9756.87,6,0,0,2138_D,D,9756.87
1128,10446.46,6,0,0,1128_D,D,10446.46
3206,10661.26,6,0,0,3206_D,D,10661.26
2269,-10446.46,6,0,0,2269_C,C,10446.46
3174,-10661.26,6,0,0,3174_C,C,10661.26
1145,32771.78,7,0,0,1145_D,D,32771.78
3105,-32771.78,7,0,0,3105_C,C,32771.78
2209,-7209.41,7,0,0,2209_C,C,7209.41
2247,7209.41,7,0,0,2247_D,D,7209.41
3198,25751.9,5,0,0,3198_D,D,25751.9
3139,-25751.9,5,0,0,3139_C,C,25751.9
1166,-18271.53,5,0,0,1166_C,C,18271.53
2267,18271.53,5,0,0,2267_D,D,18271.53
2199,-26765.9,5,0,0,2199_C,C,26765.9
3164,-21902.13,5,0,0,3164_C,C,21902.13
3153,26765.9,5,0,0,3153_D,D,26765.9
1113,28041.98,5,0,0,1113_D,D,28041.98
2105,-28041.98,5,0,0,2105_C,C,28041.98
3153,21902.13,5,0,0,3153_D,D,21902.13
